% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
3.691	1	22	370	2	33	12	597	0	0
3.692	1	3	370	3	223	24	1620	0	0
3.693	1	36	370	4	2	8	421	0	0
3.694	1	17	370	5	261	14	775	0	0
3.695	1	18	370	6	280	14	775	0	0
3.696	1	39	370	7	97	8	421	0	0
3.697	1	4	370	8	259	22	1383	0	0
3.698	1	24	370	9	96	12	597	0	0
3.699	1	34	370	10	143	8	421	0	0
3.7	1	14	371	1	316	14	775	0	0
3.701	1	26	371	2	4	10	469	0	0
3.702	1	6	371	3	241	20	1191	0	0
3.703	1	23	371	4	166	12	597	0	0
3.704	1	12	371	5	51	16	903	0	0
3.705	1	35	371	6	199	8	421	0	0
3.706	1	25	371	7	18	10	469	0	0
3.707	1	5	371	8	304	22	1383	0	0
3.708	1	20	371	9	281	12	597	0	0
3.709	1	32	371	10	242	8	421	0	0
3.71	1	2	372	1	373	24	1620	0	0
3.711	1	13	372	2	35	16	903	0	0
3.712	1	21	372	3	345	12	597	0	0
3.713	1	29	372	4	317	10	469	0	0
3.714	1	42	372	5	260	8	421	0	0
3.715	1	30	372	6	332	10	469	0	0
3.716	1	10	372	7	331	18	967	0	0
3.717	1	1	372	8	3	28	2196	0	0
3.718	1	31	372	9	52	10	469	0	0
3.719	1	37	372	10	318	8	421	0	0
3.72	1	8	373	1	389	18	967	0	0
3.721	1	27	373	2	383	10	469	0	0
3.722	1	28	373	3	384	10	469	0	0
3.723	1	11	373	4	302	16	903	0	0
3.724	1	41	373	5	330	8	421	0	0
3.725	1	15	373	6	19	14	775	0	0
3.726	1	7	373	7	32	20	1191	0	0
3.727	1	40	373	8	359	8	421	0	0
3.728	1	16	373	9	34	14	775	0	0
3.729	1	9	373	10	63	18	967	0	0
3.73	1	19	374	1	108	14	775	0	0
3.731	1	38	374	2	375	8	421	0	0
3.732	1	3	374	3	223	24	1620	0	0
3.733	1	22	374	4	33	12	597	0	0
3.734	1	33	374	5	1	8	421	0	0
3.735	1	17	374	6	261	14	775	0	0
3.736	1	36	374	7	2	8	421	0	0
3.737	1	18	374	8	280	14	775	0	0
3.738	1	4	374	9	259	22	1383	0	0
3.739	1	39	374	10	97	8	421	0	0
3.74	1	24	375	1	96	12	597	0	0
3.741	1	14	375	2	316	14	775	0	0
3.742	1	34	375	3	143	8	421	0	0
3.743	1	26	375	4	4	10	469	0	0
3.744	1	6	375	5	241	20	1191	0	0
3.745	1	12	375	6	51	16	903	0	0
3.746	1	23	375	7	166	12	597	0	0
3.747	1	25	375	8	18	10	469	0	0
3.748	1	35	375	9	199	8	421	0	0
3.749	1	5	375	10	304	22	1383	0	0
3.75	1	20	376	1	281	12	597	0	0
3.751	1	2	376	2	373	24	1620	0	0
3.752	1	13	376	3	35	16	903	0	0
3.753	1	32	376	4	242	8	421	0	0
3.754	1	21	376	5	345	12	597	0	0
3.755	1	29	376	6	317	10	469	0	0
3.756	1	1	376	7	3	28	2196	0	0
3.757	1	10	376	8	331	18	967	0	0
3.758	1	30	376	9	332	10	469	0	0
3.759	1	42	376	10	260	8	421	0	0
3.76	1	31	377	1	52	10	469	0	0
3.761	1	8	377	2	389	18	967	0	0
3.762	1	27	377	3	383	10	469	0	0
3.763	1	37	377	4	318	8	421	0	0
3.764	1	11	377	5	302	16	903	0	0
3.765	1	28	377	6	384	10	469	0	0
3.766	1	41	377	7	330	8	421	0	0
3.767	1	7	377	8	32	20	1191	0	0
3.768	1	15	377	9	19	14	775	0	0
3.769	1	16	377	10	34	14	775	0	0
3.77	1	40	378	1	359	8	421	0	0
3.771	1	9	378	2	63	18	967	0	0
3.772	1	19	378	3	108	14	775	0	0
3.773	1	3	378	4	223	24	1620	0	0
3.774	1	38	378	5	375	8	421	0	0
3.775	1	22	378	6	33	12	597	0	0
3.776	1	33	378	7	1	8	421	0	0
3.777	1	17	378	8	261	14	775	0	0
3.778	1	4	378	9	259	22	1383	0	0
3.779	1	36	378	10	2	8	421	0	0
3.78	1	18	379	1	280	14	775	0	0
3.781	1	24	379	2	96	12	597	0	0
3.782	1	39	379	3	97	8	421	0	0
3.783	1	14	379	4	316	14	775	0	0
3.784	1	12	379	5	51	16	903	0	0
3.785	1	6	379	6	241	20	1191	0	0
3.786	1	26	379	7	4	10	469	0	0
3.787	1	34	379	8	143	8	421	0	0
3.788	1	23	379	9	166	12	597	0	0
3.789	1	5	379	10	304	22	1383	0	0
3.79	1	25	380	1	18	10	469	0	0
3.791	1	2	380	2	373	24	1620	0	0
3.792	1	35	380	3	199	8	421	0	0
3.793	1	13	380	4	35	16	903	0	0
3.794	1	20	380	5	281	12	597	0	0
3.795	1	21	380	6	345	12	597	0	0
3.796	1	32	380	7	242	8	421	0	0
3.797	1	1	380	8	3	28	2196	0	0
3.798	1	29	380	9	317	10	469	0	0
3.799	1	10	380	10	331	18	967	0	0
3.8	1	30	381	1	332	10	469	0	0
3.801	1	42	381	2	260	8	421	0	0
3.802	1	8	381	3	389	18	967	0	0
3.803	1	31	381	4	52	10	469	0	0
3.804	1	11	381	5	302	16	903	0	0
3.805	1	27	381	6	383	10	469	0	0
3.806	1	37	381	7	318	8	421	0	0
3.807	1	28	381	8	384	10	469	0	0
3.808	1	7	381	9	32	20	1191	0	0
3.809	1	15	381	10	19	14	775	0	0
3.81	1	41	382	1	330	8	421	0	0
3.811	1	9	382	2	63	18	967	0	0
3.812	1	16	382	3	34	14	775	0	0
3.813	1	40	382	4	359	8	421	0	0
3.814	1	3	382	5	223	24	1620	0	0
3.815	1	19	382	6	108	14	775	0	0
3.816	1	22	382	7	33	12	597	0	0
3.817	1	38	382	8	375	8	421	0	0
3.818	1	17	382	9	261	14	775	0	0
3.819	1	4	382	10	259	22	1383	0	0
3.82	1	33	383	1	1	8	421	0	0
3.821	1	18	383	2	280	14	775	0	0
3.822	1	36	383	3	2	8	421	0	0
3.823	1	24	383	4	96	12	597	0	0
3.824	1	12	383	5	51	16	903	0	0
3.825	1	14	383	6	316	14	775	0	0
3.826	1	6	383	7	241	20	1191	0	0
3.827	1	39	383	8	97	8	421	0	0
3.828	1	26	383	9	4	10	469	0	0
3.829	1	34	383	10	143	8	421	0	0
3.83	1	23	384	1	166	12	597	0	0
3.831	1	5	384	2	304	22	1383	0	0
3.832	1	25	384	3	18	10	469	0	0
3.833	1	2	384	4	373	24	1620	0	0
3.834	1	13	384	5	35	16	903	0	0
3.835	1	35	384	6	199	8	421	0	0
3.836	1	20	384	7	281	12	597	0	0
3.837	1	1	384	8	3	28	2196	0	0
3.838	1	21	384	9	345	12	597	0	0
3.839	1	10	384	10	331	18	967	0	0
3.84	1	32	385	1	242	8	421	0	0
3.841	1	29	385	2	317	10	469	0	0
3.842	1	30	385	3	332	10	469	0	0
3.843	1	8	385	4	389	18	967	0	0
3.844	1	11	385	5	302	16	903	0	0
3.845	1	31	385	6	52	10	469	0	0
3.846	1	42	385	7	260	8	421	0	0
3.847	1	27	385	8	383	10	469	0	0
3.848	1	28	385	9	384	10	469	0	0
3.849	1	7	385	10	32	20	1191	0	0
3.85	1	37	386	1	318	8	421	0	0
3.851	1	15	386	2	19	14	775	0	0
3.852	1	9	386	3	63	18	967	0	0
3.853	1	41	386	4	330	8	421	0	0
3.854	1	16	386	5	34	14	775	0	0
3.855	1	3	386	6	223	24	1620	0	0
3.856	1	40	386	7	359	8	421	0	0
3.857	1	19	386	8	108	14	775	0	0
3.858	1	22	386	9	33	12	597	0	0
3.859	1	4	386	10	259	22	1383	0	0
3.86	1	38	387	1	375	8	421	0	0
3.861	1	17	387	2	261	14	775	0	0
3.862	1	33	387	3	1	8	421	0	0
3.863	1	18	387	4	280	14	775	0	0
3.864	1	12	387	5	51	16	903	0	0
3.865	1	24	387	6	96	12	597	0	0
3.866	1	36	387	7	2	8	421	0	0
3.867	1	6	387	8	241	20	1191	0	0
3.868	1	14	387	9	316	14	775	0	0
3.869	1	39	387	10	97	8	421	0	0
3.87	1	26	388	1	4	10	469	0	0
3.871	1	5	388	2	304	22	1383	0	0
3.872	1	23	388	3	166	12	597	0	0
3.873	1	34	388	4	143	8	421	0	0
3.874	1	2	388	5	373	24	1620	0	0
3.875	1	13	388	6	35	16	903	0	0
3.876	1	25	388	7	18	10	469	0	0
3.877	1	1	388	8	3	28	2196	0	0
3.878	1	20	388	9	281	12	597	0	0
3.879	1	35	388	10	199	8	421	0	0
3.88	1	21	389	1	345	12	597	0	0
3.881	1	10	389	2	331	18	967	0	0
3.882	1	29	389	3	317	10	469	0	0
3.883	1	32	389	4	242	8	421	0	0
3.884	1	8	389	5	389	18	967	0	0
3.885	1	30	389	6	332	10	469	0	0
3.886	1	11	389	7	302	16	903	0	0
3.887	1	31	389	8	52	10	469	0	0
3.888	1	42	389	9	260	8	421	0	0
3.889	1	27	389	10	383	10	469	0	0
3.89	1	7	390	1	32	20	1191	0	0
3.891	1	28	390	2	384	10	469	0	0
3.892	1	37	390	3	318	8	421	0	0
3.893	1	9	390	4	63	18	967	0	0
3.894	1	15	390	5	19	14	775	0	0
3.895	1	3	390	6	223	24	1620	0	0
3.896	1	16	390	7	34	14	775	0	0
3.897	1	41	390	8	330	8	421	0	0
3.898	1	19	390	9	108	14	775	0	0
3.899	1	40	390	10	359	8	421	0	0
3.9	1	4	391	1	259	22	1383	0	0
3.901	1	22	391	2	33	12	597	0	0
3.902	1	17	391	3	261	14	775	0	0
3.903	1	38	391	4	375	8	421	0	0
3.904	1	12	391	5	51	16	903	0	0
3.905	1	18	391	6	280	14	775	0	0
3.906	1	33	391	7	1	8	421	0	0
3.907	1	24	391	8	96	12	597	0	0
3.908	1	6	391	9	241	20	1191	0	0
3.909	1	36	391	10	2	8	421	0	0
3.91	1	14	392	1	316	14	775	0	0
3.911	1	26	392	2	4	10	469	0	0
3.912	1	5	392	3	304	22	1383	0	0
3.913	1	39	392	4	97	8	421	0	0
3.914	1	2	392	5	373	24	1620	0	0
3.915	1	13	392	6	35	16	903	0	0
3.916	1	23	392	7	166	12	597	0	0
3.917	1	34	392	8	143	8	421	0	0
3.918	1	1	392	9	3	28	2196	0	0
3.919	1	25	392	10	18	10	469	0	0
3.92	1	20	393	1	281	12	597	0	0
3.921	1	10	393	2	331	18	967	0	0
3.922	1	35	393	3	199	8	421	0	0
3.923	1	21	393	4	345	12	597	0	0
3.924	1	29	393	5	317	10	469	0	0
3.925	1	8	393	6	389	18	967	0	0
3.926	1	11	393	7	302	16	903	0	0
3.927	1	32	393	8	242	8	421	0	0
3.928	1	30	393	9	332	10	469	0	0
3.929	1	31	393	10	52	10	469	0	0
3.93	1	27	394	1	383	10	469	0	0
3.931	1	7	394	2	32	20	1191	0	0
3.932	1	42	394	3	260	8	421	0	0
3.933	1	28	394	4	384	10	469	0	0
3.934	1	9	394	5	63	18	967	0	0
3.935	1	15	394	6	19	14	775	0	0
3.936	1	37	394	7	318	8	421	0	0
3.937	1	3	394	8	223	24	1620	0	0
3.938	1	16	394	9	34	14	775	0	0
3.939	1	41	394	10	330	8	421	0	0
3.94	1	19	395	1	108	14	775	0	0
3.941	1	4	395	2	259	22	1383	0	0
3.942	1	40	395	3	359	8	421	0	0
3.943	1	22	395	4	33	12	597	0	0
3.944	1	12	395	5	51	16	903	0	0
3.945	1	17	395	6	261	14	775	0	0
3.946	1	38	395	7	375	8	421	0	0
3.947	1	18	395	8	280	14	775	0	0
3.948	1	6	395	9	241	20	1191	0	0
3.949	1	33	395	10	1	8	421	0	0
3.95	1	24	396	1	96	12	597	0	0
3.951	1	14	396	2	316	14	775	0	0
3.952	1	36	396	3	2	8	421	0	0
3.953	1	5	396	4	304	22	1383	0	0
3.954	1	26	396	5	4	10	469	0	0
3.955	1	2	396	6	373	24	1620	0	0
3.956	1	13	396	7	35	16	903	0	0
3.957	1	39	396	8	97	8	421	0	0
3.958	1	1	396	9	3	28	2196	0	0
3.959	1	23	396	10	166	12	597	0	0
3.96	1	25	397	1	18	10	469	0	0
3.961	1	34	397	2	143	8	421	0	0
3.962	1	10	397	3	331	18	967	0	0
3.963	1	20	397	4	281	12	597	0	0
3.964	1	21	397	5	345	12	597	0	0
3.965	1	1	397	6	3	28	2196	0	0
3.966	1	35	397	7	199	8	421	0	0
3.967	1	8	397	8	389	18	967	0	0
3.968	1	11	397	9	302	16	903	0	0
3.969	1	29	397	10	317	10	469	0	0
3.97	1	30	398	1	332	10	469	0	0
3.971	1	32	398	2	242	8	421	0	0
3.972	1	31	398	3	52	10	469	0	0
3.973	1	7	398	4	32	20	1191	0	0
3.974	1	27	398	5	383	10	469	0	0
3.975	1	9	398	6	63	18	967	0	0
3.976	1	28	398	7	384	10	469	0	0
3.977	1	42	398	8	260	8	421	0	0
3.978	1	3	398	9	223	24	1620	0	0
3.979	1	15	398	10	19	14	775	0	0
3.98	1	37	399	1	318	8	421	0	0
3.981	1	16	399	2	34	14	775	0	0
3.982	1	4	399	3	259	22	1383	0	0
3.983	1	19	399	4	108	14	775	0	0
3.984	1	41	399	5	330	8	421	0	0
3.985	1	12	399	6	51	16	903	0	0
3.986	1	22	399	7	33	12	597	0	0
3.987	1	40	399	8	359	8	421	0	0
3.988	1	17	399	9	261	14	775	0	0
3.989	1	18	399	10	280	14	775	0	0
3.99	1	6	400	1	241	20	1191	0	0
3.991	1	38	400	2	375	8	421	0	0
3.992	1	24	400	3	96	12	597	0	0
3.993	1	33	400	4	1	8	421	0	0
3.994	1	5	400	5	304	22	1383	0	0
3.995	1	14	400	6	316	14	775	0	0
3.996	1	13	400	7	35	16	903	0	0
3.997	1	2	400	8	373	24	1620	0	0
3.998	1	36	400	9	2	8	421	0	0
3.999	1	26	400	10	4	10	469	0	0
4	1	1	401	1	3	28	2196	0	0
4.001	1	23	401	2	166	12	597	0	0
4.002	1	39	401	3	97	8	421	0	0
4.003	1	25	401	4	18	10	469	0	0
4.004	1	10	401	5	331	18	967	0	0
4.005	1	34	401	6	143	8	421	0	0
4.006	1	20	401	7	281	12	597	0	0
4.007	1	21	401	8	345	12	597	0	0
4.008	1	11	401	9	302	16	903	0	0
4.009	1	8	401	10	389	18	967	0	0
4.01	1	35	402	1	199	8	421	0	0
4.011	1	59	402	2	107	4	217	0	0
4.012	1	63	402	3	129	4	217	0	0
4.013	1	51	402	4	282	6	309	0	0
4.014	1	75	402	5	20	2	133	0	0
4.015	1	71	402	6	21	2	133	0	0
4.016	1	54	402	7	182	4	217	0	0
4.017	1	56	402	8	185	4	217	0	0
4.018	1	60	402	9	201	4	217	0	0
4.019	1	61	402	10	202	4	217	0	0
4.02	1	46	403	1	374	6	309	0	0
4.021	1	52	403	2	225	4	217	0	0
4.022	1	62	403	3	244	4	217	0	0
4.023	1	45	403	4	391	6	309	0	0
4.024	1	76	403	5	142	2	133	0	0
4.025	1	64	403	6	333	4	217	0	0
4.026	1	73	403	7	164	2	133	0	0
4.027	1	74	403	8	167	2	133	0	0
4.028	1	57	403	9	343	4	217	0	0
4.029	1	58	403	10	346	4	217	0	0
4.03	1	70	404	1	183	2	133	0	0
4.031	1	72	404	2	200	2	133	0	0
4.032	1	78	404	3	222	2	133	0	0
4.033	1	67	404	4	258	2	133	0	0
4.034	1	77	404	5	279	2	133	0	0
4.035	1	68	404	6	301	2	133	0	0
4.036	1	79	404	7	344	2	133	0	0
4.037	1	66	404	8	372	2	133	0	0
4.038	1	69	404	9	381	2	133	0	0
4.039	1	65	404	10	388	2	133	0	0
4.04	1	100	405	1	50	0	81	0	0
4.041	1	99	405	2	53	0	81	0	0
4.042	1	88	405	3	65	0	81	0	0
4.043	1	97	405	4	80	0	81	0	0
4.044	1	85	405	5	81	0	81	0	0
4.045	1	96	405	6	98	0	81	0	0
4.046	1	95	405	7	106	0	81	0	0
4.047	1	80	405	8	109	0	81	0	0
4.048	1	89	405	9	127	0	81	0	0
4.049	1	86	405	10	144	0	81	0	0
4.05	1	91	406	1	165	0	81	0	0
4.051	1	92	406	2	184	0	81	0	0
4.052	1	98	406	3	224	0	81	0	0
4.053	1	83	406	4	303	0	81	0	0
4.054	1	87	406	5	315	0	81	0	0
4.055	1	84	406	6	360	0	81	0	0
4.056	1	93	406	7	361	0	81	0	0
4.057	1	81	406	8	362	0	81	0	0
4.058	1	90	406	9	382	0	81	0	0
4.059	1	94	406	10	390	0	81	0	0
4.06	1	82	407	1	393	0	81	0	0
4.061	1	29	407	2	317	10	469	0	0
4.062	1	30	407	3	332	10	469	0	0
4.063	1	7	407	4	32	20	1191	0	0
4.064	1	31	407	5	52	10	469	0	0
4.065	1	32	407	6	242	8	421	0	0
4.066	1	27	407	7	383	10	469	0	0
4.067	1	9	407	8	63	18	967	0	0
4.068	1	28	407	9	384	10	469	0	0
4.069	1	3	407	10	223	24	1620	0	0
4.07	1	42	408	1	260	8	421	0	0
4.071	1	15	408	2	19	14	775	0	0
4.072	1	16	408	3	34	14	775	0	0
4.073	1	37	408	4	318	8	421	0	0
4.074	1	4	408	5	259	22	1383	0	0
4.075	1	19	408	6	108	14	775	0	0
4.076	1	12	408	7	51	16	903	0	0
4.077	1	41	408	8	330	8	421	0	0
4.078	1	22	408	9	33	12	597	0	0
4.079	1	17	408	10	261	14	775	0	0
4.08	1	40	409	1	359	8	421	0	0
4.081	1	6	409	2	241	20	1191	0	0
4.082	1	18	409	3	280	14	775	0	0
4.083	1	38	409	4	375	8	421	0	0
4.084	1	24	409	5	96	12	597	0	0
4.085	1	5	409	6	304	22	1383	0	0
4.086	1	13	409	7	35	16	903	0	0
4.087	1	33	409	8	1	8	421	0	0
4.088	1	14	409	9	316	14	775	0	0
4.089	1	2	409	10	373	24	1620	0	0
4.09	1	1	410	1	3	28	2196	0	0
4.091	1	26	410	2	4	10	469	0	0
4.092	1	36	410	3	2	8	421	0	0
4.093	1	23	410	4	166	12	597	0	0
4.094	1	39	410	5	97	8	421	0	0
4.095	1	10	410	6	331	18	967	0	0
4.096	1	25	410	7	18	10	469	0	0
4.097	1	20	410	8	281	12	597	0	0
4.098	1	11	410	9	302	16	903	0	0
4.099	1	34	410	10	143	8	421	0	0
4.1	1	8	411	1	389	18	967	0	0
4.101	1	21	411	2	345	12	597	0	0
4.102	1	35	411	3	199	8	421	0	0
4.103	1	29	411	4	317	10	469	0	0
4.104	1	30	411	5	332	10	469	0	0
4.105	1	7	411	6	32	20	1191	0	0
4.106	1	31	411	7	52	10	469	0	0
4.107	1	9	411	8	63	18	967	0	0
4.108	1	27	411	9	383	10	469	0	0
4.109	1	32	411	10	242	8	421	0	0
4.11	1	3	412	1	223	24	1620	0	0
4.111	1	28	412	2	384	10	469	0	0
4.112	1	15	412	3	19	14	775	0	0
4.113	1	42	412	4	260	8	421	0	0
4.114	1	4	412	5	259	22	1383	0	0
4.115	1	16	412	6	34	14	775	0	0
4.116	1	12	412	7	51	16	903	0	0
4.117	1	37	412	8	318	8	421	0	0
4.118	1	19	412	9	108	14	775	0	0
4.119	1	22	412	10	33	12	597	0	0
4.12	1	41	413	1	330	8	421	0	0
4.121	1	6	413	2	241	20	1191	0	0
4.122	1	17	413	3	261	14	775	0	0
4.123	1	40	413	4	359	8	421	0	0
4.124	1	18	413	5	280	14	775	0	0
4.125	1	5	413	6	304	22	1383	0	0
4.126	1	13	413	7	35	16	903	0	0
4.127	1	24	413	8	96	12	597	0	0
4.128	1	38	413	9	375	8	421	0	0
4.129	1	1	413	10	3	28	2196	0	0
4.13	1	2	414	1	373	24	1620	0	0
4.131	1	14	414	2	316	14	775	0	0
4.132	1	33	414	3	1	8	421	0	0
4.133	1	26	414	4	4	10	469	0	0
4.134	1	36	414	5	2	8	421	0	0
4.135	1	23	414	6	166	12	597	0	0
4.136	1	10	414	7	331	18	967	0	0
4.137	1	25	414	8	18	10	469	0	0
4.138	1	11	414	9	302	16	903	0	0
4.139	1	39	414	10	97	8	421	0	0
4.14	1	20	415	1	281	12	597	0	0
4.141	1	8	415	2	389	18	967	0	0
4.142	1	21	415	3	345	12	597	0	0
4.143	1	34	415	4	143	8	421	0	0
4.144	1	35	415	5	199	8	421	0	0
4.145	1	29	415	6	317	10	469	0	0
4.146	1	7	415	7	32	20	1191	0	0
4.147	1	30	415	8	332	10	469	0	0
4.148	1	9	415	9	63	18	967	0	0
4.149	1	31	415	10	52	10	469	0	0
4.15	1	3	416	1	223	24	1620	0	0
4.151	1	27	416	2	383	10	469	0	0
4.152	1	32	416	3	242	8	421	0	0
4.153	1	28	416	4	384	10	469	0	0
4.154	1	4	416	5	259	22	1383	0	0
4.155	1	15	416	6	19	14	775	0	0
4.156	1	12	416	7	51	16	903	0	0
4.157	1	42	416	8	260	8	421	0	0
4.158	1	16	416	9	34	14	775	0	0
4.159	1	19	416	10	108	14	775	0	0
4.16	1	37	417	1	318	8	421	0	0
4.161	1	22	417	2	33	12	597	0	0
4.162	1	6	417	3	241	20	1191	0	0
4.163	1	17	417	4	261	14	775	0	0
4.164	1	41	417	5	330	8	421	0	0
4.165	1	13	417	6	35	16	903	0	0
4.166	1	5	417	7	304	22	1383	0	0
4.167	1	18	417	8	280	14	775	0	0
4.168	1	40	417	9	359	8	421	0	0
4.169	1	1	417	10	3	28	2196	0	0
4.17	1	24	418	1	96	12	597	0	0
4.171	1	2	418	2	373	24	1620	0	0
4.172	1	38	418	3	375	8	421	0	0
4.173	1	14	418	4	316	14	775	0	0
4.174	1	26	418	5	4	10	469	0	0
4.175	1	33	418	6	1	8	421	0	0
4.176	1	10	418	7	331	18	967	0	0
4.177	1	23	418	8	166	12	597	0	0
4.178	1	11	418	9	302	16	903	0	0
4.179	1	36	418	10	2	8	421	0	0
4.18	1	25	419	1	18	10	469	0	0
4.181	1	8	419	2	389	18	967	0	0
4.182	1	20	419	3	281	12	597	0	0
4.183	1	39	419	4	97	8	421	0	0
4.184	1	21	419	5	345	12	597	0	0
4.185	1	34	419	6	143	8	421	0	0
4.186	1	35	419	7	199	8	421	0	0
4.187	1	7	419	8	32	20	1191	0	0
4.188	1	29	419	9	317	10	469	0	0
4.189	1	30	419	10	332	10	469	0	0
4.19	1	9	420	1	63	18	967	0	0
4.191	1	3	420	2	223	24	1620	0	0
4.192	1	31	420	3	52	10	469	0	0
4.193	1	27	420	4	383	10	469	0	0
4.194	1	28	420	5	384	10	469	0	0
4.195	1	4	420	6	259	22	1383	0	0
4.196	1	32	420	7	242	8	421	0	0
4.197	1	12	420	8	51	16	903	0	0
4.198	1	15	420	9	19	14	775	0	0
4.199	1	16	420	10	34	14	775	0	0
4.2	1	42	421	1	260	8	421	0	0
4.201	1	19	421	2	108	14	775	0	0
4.202	1	6	421	3	241	20	1191	0	0
4.203	1	22	421	4	33	12	597	0	0
4.204	1	37	421	5	318	8	421	0	0
4.205	1	13	421	6	35	16	903	0	0
4.206	1	17	421	7	261	14	775	0	0
4.207	1	5	421	8	304	22	1383	0	0
4.208	1	41	421	9	330	8	421	0	0
4.209	1	1	421	10	3	28	2196	0	0
4.21	1	18	422	1	280	14	775	0	0
4.211	1	2	422	2	373	24	1620	0	0
4.212	1	40	422	3	359	8	421	0	0
4.213	1	24	422	4	96	12	597	0	0
4.214	1	14	422	5	316	14	775	0	0
4.215	1	38	422	6	375	8	421	0	0
4.216	1	26	422	7	4	10	469	0	0
4.217	1	10	422	8	331	18	967	0	0
4.218	1	11	422	9	302	16	903	0	0
4.219	1	33	422	10	1	8	421	0	0
4.22	1	23	423	1	166	12	597	0	0
4.221	1	25	423	2	18	10	469	0	0
4.222	1	8	423	3	389	18	967	0	0
4.223	1	36	423	4	2	8	421	0	0
4.224	1	20	423	5	281	12	597	0	0
4.225	1	39	423	6	97	8	421	0	0
4.226	1	21	423	7	345	12	597	0	0
4.227	1	34	423	8	143	8	421	0	0
4.228	1	35	423	9	199	8	421	0	0
4.229	1	7	423	10	32	20	1191	0	0
4.23	1	29	424	1	317	10	469	0	0
4.231	1	9	424	2	63	18	967	0	0
4.232	1	30	424	3	332	10	469	0	0
4.233	1	3	424	4	223	24	1620	0	0
4.234	1	31	424	5	52	10	469	0	0
4.235	1	27	424	6	383	10	469	0	0
4.236	1	4	424	7	259	22	1383	0	0
4.237	1	28	424	8	384	10	469	0	0
